timestamp,zone_id,metric,value,threshold,alert_status
2025-08-31 17:14:09,Z1-Freezer,temperature,-20.56,-22 to -18 °C,normal
2025-08-31 17:14:09,Z1-Freezer,humidity,62.97,50 to 70%,normal
2025-08-31 17:14:09,Z2-Chiller,temperature,6.1,2 to 4 °C,alert
2025-08-31 17:14:09,Z2-Chiller,humidity,73.67,70 to 80%,alert
2025-08-31 17:14:09,Z3-Produce,temperature,11.98,8 to 12 °C,normal
2025-08-31 17:14:09,Z3-Produce,humidity,94.2,80 to 95%,normal
2025-08-31 17:14:09,Z4-Pharma,temperature,-2.87,-5 to -2 °C,normal
2025-08-31 17:14:09,Z4-Pharma,humidity,56.7,50 to 60%,normal
2025-08-31 17:14:11,Z1-Freezer,temperature,-21.25,-22 to -18 °C,alert
2025-08-31 17:14:11,Z1-Freezer,humidity,49.34,50 to 70%,alert
2025-08-31 17:14:11,Z2-Chiller,temperature,2.32,2 to 4 °C,normal
2025-08-31 17:14:11,Z2-Chiller,humidity,79.95,70 to 80%,normal
2025-08-31 17:14:11,Z3-Produce,temperature,11.04,8 to 12 °C,normal
2025-08-31 17:14:11,Z3-Produce,humidity,81.35,80 to 95%,normal
2025-08-31 17:14:11,Z4-Pharma,temperature,-3.86,-5 to -2 °C,normal
2025-08-31 17:14:11,Z4-Pharma,humidity,57.85,50 to 60%,normal
2025-08-31 17:14:13,Z1-Freezer,temperature,-18.12,-22 to -18 °C,normal
2025-08-31 17:14:13,Z1-Freezer,humidity,59.94,50 to 70%,normal
2025-08-31 17:14:13,Z2-Chiller,temperature,2.84,2 to 4 °C,normal
2025-08-31 17:14:13,Z2-Chiller,humidity,74.56,70 to 80%,normal
2025-08-31 17:14:13,Z3-Produce,temperature,8.29,8 to 12 °C,normal
2025-08-31 17:14:13,Z3-Produce,humidity,86.84,80 to 95%,normal
2025-08-31 17:14:13,Z4-Pharma,temperature,-4.88,-5 to -2 °C,normal
2025-08-31 17:14:13,Z4-Pharma,humidity,59.82,50 to 60%,normal
2025-08-31 17:14:15,Z1-Freezer,temperature,-19.67,-22 to -18 °C,normal
2025-08-31 17:14:15,Z1-Freezer,humidity,67.52,50 to 70%,normal
2025-08-31 17:14:15,Z2-Chiller,temperature,2.87,2 to 4 °C,normal
2025-08-31 17:14:15,Z2-Chiller,humidity,78.71,70 to 80%,normal
2025-08-31 17:14:15,Z3-Produce,temperature,11.02,8 to 12 °C,alert
2025-08-31 17:14:15,Z3-Produce,humidity,79.42,80 to 95%,alert
2025-08-31 17:14:15,Z4-Pharma,temperature,-2.62,-5 to -2 °C,normal
2025-08-31 17:14:15,Z4-Pharma,humidity,54.95,50 to 60%,normal
2025-08-31 17:14:17,Z1-Freezer,temperature,-20.0,-22 to -18 °C,normal
2025-08-31 17:14:17,Z1-Freezer,humidity,63.01,50 to 70%,normal
2025-08-31 17:14:17,Z2-Chiller,temperature,1.01,2 to 4 °C,alert
2025-08-31 17:14:17,Z2-Chiller,humidity,77.69,70 to 80%,alert
2025-08-31 17:14:17,Z3-Produce,temperature,8.6,8 to 12 °C,normal
2025-08-31 17:14:17,Z3-Produce,humidity,89.45,80 to 95%,normal
2025-08-31 17:14:17,Z4-Pharma,temperature,-3.31,-5 to -2 °C,normal
2025-08-31 17:14:17,Z4-Pharma,humidity,58.64,50 to 60%,normal
2025-08-31 17:14:19,Z1-Freezer,temperature,-21.93,-22 to -18 °C,normal
2025-08-31 17:14:19,Z1-Freezer,humidity,69.75,50 to 70%,normal
2025-08-31 17:14:19,Z2-Chiller,temperature,2.55,2 to 4 °C,normal
2025-08-31 17:14:19,Z2-Chiller,humidity,78.48,70 to 80%,normal
2025-08-31 17:14:19,Z3-Produce,temperature,8.89,8 to 12 °C,normal
2025-08-31 17:14:19,Z3-Produce,humidity,81.71,80 to 95%,normal
2025-08-31 17:14:19,Z4-Pharma,temperature,-4.28,-5 to -2 °C,alert
2025-08-31 17:14:19,Z4-Pharma,humidity,61.85,50 to 60%,alert
2025-08-31 17:14:21,Z1-Freezer,temperature,-19.44,-22 to -18 °C,normal
2025-08-31 17:14:21,Z1-Freezer,humidity,57.82,50 to 70%,normal
2025-08-31 17:14:21,Z2-Chiller,temperature,3.92,2 to 4 °C,normal
2025-08-31 17:14:21,Z2-Chiller,humidity,79.48,70 to 80%,normal
2025-08-31 17:14:21,Z3-Produce,temperature,11.96,8 to 12 °C,normal
2025-08-31 17:14:21,Z3-Produce,humidity,92.01,80 to 95%,normal
2025-08-31 17:14:21,Z4-Pharma,temperature,-3.84,-5 to -2 °C,normal
2025-08-31 17:14:21,Z4-Pharma,humidity,56.74,50 to 60%,normal
2025-08-31 17:14:23,Z1-Freezer,temperature,-19.81,-22 to -18 °C,normal
2025-08-31 17:14:23,Z1-Freezer,humidity,56.98,50 to 70%,normal
2025-08-31 17:14:23,Z2-Chiller,temperature,2.92,2 to 4 °C,normal
2025-08-31 17:14:23,Z2-Chiller,humidity,74.76,70 to 80%,normal
2025-08-31 17:14:23,Z3-Produce,temperature,10.87,8 to 12 °C,normal
2025-08-31 17:14:23,Z3-Produce,humidity,85.57,80 to 95%,normal
2025-08-31 17:14:23,Z4-Pharma,temperature,-3.75,-5 to -2 °C,normal
2025-08-31 17:14:23,Z4-Pharma,humidity,52.14,50 to 60%,normal
2025-08-31 17:14:25,Z1-Freezer,temperature,-20.22,-22 to -18 °C,normal
2025-08-31 17:14:25,Z1-Freezer,humidity,50.14,50 to 70%,normal
2025-08-31 17:14:25,Z2-Chiller,temperature,2.81,2 to 4 °C,normal
2025-08-31 17:14:25,Z2-Chiller,humidity,78.91,70 to 80%,normal
2025-08-31 17:14:25,Z3-Produce,temperature,9.94,8 to 12 °C,normal
2025-08-31 17:14:25,Z3-Produce,humidity,83.11,80 to 95%,normal
2025-08-31 17:14:25,Z4-Pharma,temperature,-4.24,-5 to -2 °C,normal
2025-08-31 17:14:25,Z4-Pharma,humidity,50.63,50 to 60%,normal
2025-08-31 17:14:27,Z1-Freezer,temperature,-18.36,-22 to -18 °C,normal
2025-08-31 17:14:27,Z1-Freezer,humidity,56.5,50 to 70%,normal
2025-08-31 17:14:27,Z2-Chiller,temperature,3.16,2 to 4 °C,normal
2025-08-31 17:14:27,Z2-Chiller,humidity,71.35,70 to 80%,normal
2025-08-31 17:14:27,Z3-Produce,temperature,9.66,8 to 12 °C,normal
2025-08-31 17:14:27,Z3-Produce,humidity,83.44,80 to 95%,normal
2025-08-31 17:14:27,Z4-Pharma,temperature,-3.23,-5 to -2 °C,normal
2025-08-31 17:14:27,Z4-Pharma,humidity,54.55,50 to 60%,normal
2025-08-31 17:14:29,Z1-Freezer,temperature,-17.4,-22 to -18 °C,alert
2025-08-31 17:14:29,Z1-Freezer,humidity,63.83,50 to 70%,alert
2025-08-31 17:14:29,Z2-Chiller,temperature,3.29,2 to 4 °C,normal
2025-08-31 17:14:29,Z2-Chiller,humidity,79.72,70 to 80%,normal
2025-08-31 17:14:29,Z3-Produce,temperature,9.88,8 to 12 °C,normal
2025-08-31 17:14:29,Z3-Produce,humidity,84.19,80 to 95%,normal
2025-08-31 17:14:29,Z4-Pharma,temperature,-2.81,-5 to -2 °C,normal
2025-08-31 17:14:29,Z4-Pharma,humidity,51.63,50 to 60%,normal
2025-08-31 17:14:31,Z1-Freezer,temperature,-23.32,-22 to -18 °C,alert
2025-08-31 17:14:31,Z1-Freezer,humidity,61.51,50 to 70%,alert
2025-08-31 17:14:31,Z2-Chiller,temperature,6.32,2 to 4 °C,alert
2025-08-31 17:14:31,Z2-Chiller,humidity,70.75,70 to 80%,alert
2025-08-31 17:14:31,Z3-Produce,temperature,8.86,8 to 12 °C,normal
2025-08-31 17:14:31,Z3-Produce,humidity,87.74,80 to 95%,normal
2025-08-31 17:14:31,Z4-Pharma,temperature,-3.13,-5 to -2 °C,normal
2025-08-31 17:14:31,Z4-Pharma,humidity,55.7,50 to 60%,normal
2025-08-31 17:14:33,Z1-Freezer,temperature,-21.06,-22 to -18 °C,normal
2025-08-31 17:14:33,Z1-Freezer,humidity,62.13,50 to 70%,normal
2025-08-31 17:14:33,Z2-Chiller,temperature,4.7,2 to 4 °C,alert
2025-08-31 17:14:33,Z2-Chiller,humidity,72.51,70 to 80%,alert
2025-08-31 17:14:33,Z3-Produce,temperature,11.15,8 to 12 °C,normal
2025-08-31 17:14:33,Z3-Produce,humidity,88.56,80 to 95%,normal
2025-08-31 17:14:33,Z4-Pharma,temperature,-3.43,-5 to -2 °C,normal
2025-08-31 17:14:33,Z4-Pharma,humidity,52.53,50 to 60%,normal
2025-08-31 17:14:35,Z1-Freezer,temperature,-20.33,-22 to -18 °C,normal
2025-08-31 17:14:35,Z1-Freezer,humidity,51.99,50 to 70%,normal
2025-08-31 17:14:35,Z2-Chiller,temperature,2.61,2 to 4 °C,normal
2025-08-31 17:14:35,Z2-Chiller,humidity,75.2,70 to 80%,normal
2025-08-31 17:14:35,Z3-Produce,temperature,5.97,8 to 12 °C,alert
2025-08-31 17:14:35,Z3-Produce,humidity,83.71,80 to 95%,alert
2025-08-31 17:14:35,Z4-Pharma,temperature,-2.88,-5 to -2 °C,normal
2025-08-31 17:14:35,Z4-Pharma,humidity,52.82,50 to 60%,normal
2025-08-31 17:14:37,Z1-Freezer,temperature,-18.93,-22 to -18 °C,normal
2025-08-31 17:14:37,Z1-Freezer,humidity,62.73,50 to 70%,normal
2025-08-31 17:14:37,Z2-Chiller,temperature,3.21,2 to 4 °C,normal
2025-08-31 17:14:37,Z2-Chiller,humidity,75.67,70 to 80%,normal
2025-08-31 17:14:37,Z3-Produce,temperature,6.35,8 to 12 °C,alert
2025-08-31 17:14:37,Z3-Produce,humidity,92.79,80 to 95%,alert
2025-08-31 17:14:37,Z4-Pharma,temperature,-3.58,-5 to -2 °C,normal
2025-08-31 17:14:37,Z4-Pharma,humidity,50.57,50 to 60%,normal
2025-08-31 17:14:39,Z1-Freezer,temperature,-19.16,-22 to -18 °C,normal
2025-08-31 17:14:39,Z1-Freezer,humidity,51.46,50 to 70%,normal
2025-08-31 17:14:39,Z2-Chiller,temperature,2.78,2 to 4 °C,alert
2025-08-31 17:14:39,Z2-Chiller,humidity,68.63,70 to 80%,alert
2025-08-31 17:14:39,Z3-Produce,temperature,9.55,8 to 12 °C,normal
2025-08-31 17:14:39,Z3-Produce,humidity,90.82,80 to 95%,normal
2025-08-31 17:14:39,Z4-Pharma,temperature,-5.0,-5 to -2 °C,normal
2025-08-31 17:14:39,Z4-Pharma,humidity,59.36,50 to 60%,normal
2025-08-31 17:14:41,Z1-Freezer,temperature,-23.78,-22 to -18 °C,alert
2025-08-31 17:14:41,Z1-Freezer,humidity,50.86,50 to 70%,alert
2025-08-31 17:14:41,Z2-Chiller,temperature,3.54,2 to 4 °C,normal
2025-08-31 17:14:41,Z2-Chiller,humidity,72.25,70 to 80%,normal
2025-08-31 17:14:41,Z3-Produce,temperature,11.83,8 to 12 °C,normal
2025-08-31 17:14:41,Z3-Produce,humidity,85.14,80 to 95%,normal
2025-08-31 17:14:41,Z4-Pharma,temperature,-4.59,-5 to -2 °C,normal
2025-08-31 17:14:41,Z4-Pharma,humidity,57.91,50 to 60%,normal
2025-08-31 17:14:43,Z1-Freezer,temperature,-20.9,-22 to -18 °C,normal
2025-08-31 17:14:43,Z1-Freezer,humidity,57.03,50 to 70%,normal
2025-08-31 17:14:43,Z2-Chiller,temperature,3.13,2 to 4 °C,normal
2025-08-31 17:14:43,Z2-Chiller,humidity,73.89,70 to 80%,normal
2025-08-31 17:14:43,Z3-Produce,temperature,10.92,8 to 12 °C,normal
2025-08-31 17:14:43,Z3-Produce,humidity,84.73,80 to 95%,normal
2025-08-31 17:14:43,Z4-Pharma,temperature,-2.36,-5 to -2 °C,normal
2025-08-31 17:14:43,Z4-Pharma,humidity,51.95,50 to 60%,normal
2025-08-31 17:14:45,Z1-Freezer,temperature,-18.77,-22 to -18 °C,normal
2025-08-31 17:14:45,Z1-Freezer,humidity,50.38,50 to 70%,normal
2025-08-31 17:14:45,Z2-Chiller,temperature,6.17,2 to 4 °C,alert
2025-08-31 17:14:45,Z2-Chiller,humidity,75.27,70 to 80%,alert
2025-08-31 17:14:45,Z3-Produce,temperature,12.46,8 to 12 °C,alert
2025-08-31 17:14:45,Z3-Produce,humidity,83.95,80 to 95%,alert
2025-08-31 17:14:45,Z4-Pharma,temperature,-3.11,-5 to -2 °C,normal
2025-08-31 17:14:45,Z4-Pharma,humidity,57.82,50 to 60%,normal
2025-08-31 17:14:47,Z1-Freezer,temperature,-19.97,-22 to -18 °C,normal
2025-08-31 17:14:47,Z1-Freezer,humidity,64.97,50 to 70%,normal
2025-08-31 17:14:47,Z2-Chiller,temperature,3.2,2 to 4 °C,normal
2025-08-31 17:14:47,Z2-Chiller,humidity,76.9,70 to 80%,normal
2025-08-31 17:14:47,Z3-Produce,temperature,11.59,8 to 12 °C,normal
2025-08-31 17:14:47,Z3-Produce,humidity,87.73,80 to 95%,normal
2025-08-31 17:14:47,Z4-Pharma,temperature,-3.24,-5 to -2 °C,normal
2025-08-31 17:14:47,Z4-Pharma,humidity,51.79,50 to 60%,normal
2025-08-31 17:14:49,Z1-Freezer,temperature,-21.44,-22 to -18 °C,alert
2025-08-31 17:14:49,Z1-Freezer,humidity,47.23,50 to 70%,alert
2025-08-31 17:14:49,Z2-Chiller,temperature,2.07,2 to 4 °C,alert
2025-08-31 17:14:49,Z2-Chiller,humidity,81.62,70 to 80%,alert
2025-08-31 17:14:49,Z3-Produce,temperature,9.94,8 to 12 °C,normal
2025-08-31 17:14:49,Z3-Produce,humidity,83.3,80 to 95%,normal
2025-08-31 17:14:49,Z4-Pharma,temperature,-4.04,-5 to -2 °C,alert
2025-08-31 17:14:49,Z4-Pharma,humidity,61.77,50 to 60%,alert
2025-08-31 17:14:51,Z1-Freezer,temperature,-19.66,-22 to -18 °C,normal
2025-08-31 17:14:51,Z1-Freezer,humidity,55.14,50 to 70%,normal
2025-08-31 17:14:51,Z2-Chiller,temperature,2.41,2 to 4 °C,normal
2025-08-31 17:14:51,Z2-Chiller,humidity,70.51,70 to 80%,normal
2025-08-31 17:14:51,Z3-Produce,temperature,8.63,8 to 12 °C,normal
2025-08-31 17:14:51,Z3-Produce,humidity,88.09,80 to 95%,normal
2025-08-31 17:14:51,Z4-Pharma,temperature,-2.02,-5 to -2 °C,normal
2025-08-31 17:14:51,Z4-Pharma,humidity,55.82,50 to 60%,normal
2025-08-31 17:14:53,Z1-Freezer,temperature,-19.72,-22 to -18 °C,normal
2025-08-31 17:14:53,Z1-Freezer,humidity,54.97,50 to 70%,normal
2025-08-31 17:14:53,Z2-Chiller,temperature,2.86,2 to 4 °C,normal
2025-08-31 17:14:53,Z2-Chiller,humidity,70.47,70 to 80%,normal
2025-08-31 17:14:53,Z3-Produce,temperature,9.5,8 to 12 °C,normal
2025-08-31 17:14:53,Z3-Produce,humidity,85.66,80 to 95%,normal
2025-08-31 17:14:53,Z4-Pharma,temperature,0.15,-5 to -2 °C,alert
2025-08-31 17:14:53,Z4-Pharma,humidity,56.68,50 to 60%,alert
2025-08-31 17:14:55,Z1-Freezer,temperature,-20.12,-22 to -18 °C,alert
2025-08-31 17:14:55,Z1-Freezer,humidity,49.63,50 to 70%,alert
2025-08-31 17:14:55,Z2-Chiller,temperature,3.65,2 to 4 °C,normal
2025-08-31 17:14:55,Z2-Chiller,humidity,74.69,70 to 80%,normal
2025-08-31 17:14:55,Z3-Produce,temperature,8.63,8 to 12 °C,normal
2025-08-31 17:14:55,Z3-Produce,humidity,89.17,80 to 95%,normal
2025-08-31 17:14:55,Z4-Pharma,temperature,-3.82,-5 to -2 °C,normal
2025-08-31 17:14:55,Z4-Pharma,humidity,55.4,50 to 60%,normal
2025-08-31 17:14:57,Z1-Freezer,temperature,-20.18,-22 to -18 °C,normal
2025-08-31 17:14:57,Z1-Freezer,humidity,57.59,50 to 70%,normal
2025-08-31 17:14:57,Z2-Chiller,temperature,3.38,2 to 4 °C,normal
2025-08-31 17:14:57,Z2-Chiller,humidity,74.0,70 to 80%,normal
2025-08-31 17:14:57,Z3-Produce,temperature,10.1,8 to 12 °C,normal
2025-08-31 17:14:57,Z3-Produce,humidity,80.99,80 to 95%,normal
2025-08-31 17:14:57,Z4-Pharma,temperature,-3.92,-5 to -2 °C,normal
2025-08-31 17:14:57,Z4-Pharma,humidity,52.14,50 to 60%,normal
2025-08-31 17:14:59,Z1-Freezer,temperature,-20.29,-22 to -18 °C,normal
2025-08-31 17:14:59,Z1-Freezer,humidity,52.48,50 to 70%,normal
2025-08-31 17:14:59,Z2-Chiller,temperature,3.83,2 to 4 °C,normal
2025-08-31 17:14:59,Z2-Chiller,humidity,70.06,70 to 80%,normal
2025-08-31 17:14:59,Z3-Produce,temperature,10.1,8 to 12 °C,normal
2025-08-31 17:14:59,Z3-Produce,humidity,89.68,80 to 95%,normal
2025-08-31 17:14:59,Z4-Pharma,temperature,-4.35,-5 to -2 °C,normal
2025-08-31 17:14:59,Z4-Pharma,humidity,55.66,50 to 60%,normal
2025-08-31 17:15:01,Z1-Freezer,temperature,-22.77,-22 to -18 °C,alert
2025-08-31 17:15:01,Z1-Freezer,humidity,47.93,50 to 70%,alert
2025-08-31 17:15:01,Z2-Chiller,temperature,2.65,2 to 4 °C,normal
2025-08-31 17:15:01,Z2-Chiller,humidity,70.75,70 to 80%,normal
2025-08-31 17:15:01,Z3-Produce,temperature,11.45,8 to 12 °C,normal
2025-08-31 17:15:01,Z3-Produce,humidity,88.22,80 to 95%,normal
2025-08-31 17:15:01,Z4-Pharma,temperature,-4.6,-5 to -2 °C,normal
2025-08-31 17:15:01,Z4-Pharma,humidity,58.03,50 to 60%,normal
2025-08-31 17:15:03,Z1-Freezer,temperature,-21.69,-22 to -18 °C,normal
2025-08-31 17:15:03,Z1-Freezer,humidity,61.51,50 to 70%,normal
2025-08-31 17:15:03,Z2-Chiller,temperature,2.76,2 to 4 °C,alert
2025-08-31 17:15:03,Z2-Chiller,humidity,82.29,70 to 80%,alert
2025-08-31 17:15:03,Z3-Produce,temperature,8.85,8 to 12 °C,normal
2025-08-31 17:15:03,Z3-Produce,humidity,82.13,80 to 95%,normal
2025-08-31 17:15:03,Z4-Pharma,temperature,-0.21,-5 to -2 °C,alert
2025-08-31 17:15:03,Z4-Pharma,humidity,58.61,50 to 60%,alert
2025-08-31 17:15:05,Z1-Freezer,temperature,-20.67,-22 to -18 °C,normal
2025-08-31 17:15:05,Z1-Freezer,humidity,60.57,50 to 70%,normal
2025-08-31 17:15:05,Z2-Chiller,temperature,2.97,2 to 4 °C,alert
2025-08-31 17:15:05,Z2-Chiller,humidity,69.2,70 to 80%,alert
2025-08-31 17:15:05,Z3-Produce,temperature,9.67,8 to 12 °C,normal
2025-08-31 17:15:05,Z3-Produce,humidity,85.25,80 to 95%,normal
2025-08-31 17:15:05,Z4-Pharma,temperature,-4.39,-5 to -2 °C,normal
2025-08-31 17:15:05,Z4-Pharma,humidity,52.17,50 to 60%,normal
2025-08-31 17:15:07,Z1-Freezer,temperature,-20.84,-22 to -18 °C,normal
2025-08-31 17:15:07,Z1-Freezer,humidity,64.62,50 to 70%,normal
2025-08-31 17:15:07,Z2-Chiller,temperature,2.16,2 to 4 °C,alert
2025-08-31 17:15:07,Z2-Chiller,humidity,81.89,70 to 80%,alert
2025-08-31 17:15:07,Z3-Produce,temperature,8.31,8 to 12 °C,normal
2025-08-31 17:15:07,Z3-Produce,humidity,83.59,80 to 95%,normal
2025-08-31 17:15:07,Z4-Pharma,temperature,-4.23,-5 to -2 °C,normal
2025-08-31 17:15:07,Z4-Pharma,humidity,58.31,50 to 60%,normal
2025-08-31 17:15:09,Z1-Freezer,temperature,-18.87,-22 to -18 °C,normal
2025-08-31 17:15:09,Z1-Freezer,humidity,53.37,50 to 70%,normal
2025-08-31 17:15:09,Z2-Chiller,temperature,2.06,2 to 4 °C,normal
2025-08-31 17:15:09,Z2-Chiller,humidity,71.16,70 to 80%,normal
2025-08-31 17:15:09,Z3-Produce,temperature,10.2,8 to 12 °C,normal
2025-08-31 17:15:09,Z3-Produce,humidity,84.51,80 to 95%,normal
2025-08-31 17:15:09,Z4-Pharma,temperature,-2.99,-5 to -2 °C,normal
2025-08-31 17:15:09,Z4-Pharma,humidity,59.36,50 to 60%,normal
2025-08-31 17:15:11,Z1-Freezer,temperature,-18.94,-22 to -18 °C,alert
2025-08-31 17:15:11,Z1-Freezer,humidity,71.83,50 to 70%,alert
2025-08-31 17:15:11,Z2-Chiller,temperature,2.86,2 to 4 °C,normal
2025-08-31 17:15:11,Z2-Chiller,humidity,71.83,70 to 80%,normal
2025-08-31 17:15:11,Z3-Produce,temperature,10.83,8 to 12 °C,normal
2025-08-31 17:15:11,Z3-Produce,humidity,92.98,80 to 95%,normal
2025-08-31 17:15:11,Z4-Pharma,temperature,-3.16,-5 to -2 °C,normal
2025-08-31 17:15:11,Z4-Pharma,humidity,59.49,50 to 60%,normal
2025-08-31 17:15:13,Z1-Freezer,temperature,-20.58,-22 to -18 °C,normal
2025-08-31 17:15:13,Z1-Freezer,humidity,54.09,50 to 70%,normal
2025-08-31 17:15:13,Z2-Chiller,temperature,-0.82,2 to 4 °C,alert
2025-08-31 17:15:13,Z2-Chiller,humidity,73.74,70 to 80%,alert
2025-08-31 17:15:13,Z3-Produce,temperature,8.56,8 to 12 °C,normal
2025-08-31 17:15:13,Z3-Produce,humidity,94.96,80 to 95%,normal
2025-08-31 17:15:13,Z4-Pharma,temperature,-3.36,-5 to -2 °C,normal
2025-08-31 17:15:13,Z4-Pharma,humidity,52.24,50 to 60%,normal
2025-08-31 17:15:15,Z1-Freezer,temperature,-20.06,-22 to -18 °C,normal
2025-08-31 17:15:15,Z1-Freezer,humidity,58.21,50 to 70%,normal
2025-08-31 17:15:15,Z2-Chiller,temperature,3.18,2 to 4 °C,normal
2025-08-31 17:15:15,Z2-Chiller,humidity,75.28,70 to 80%,normal
2025-08-31 17:15:15,Z3-Produce,temperature,9.74,8 to 12 °C,normal
2025-08-31 17:15:15,Z3-Produce,humidity,87.76,80 to 95%,normal
2025-08-31 17:15:15,Z4-Pharma,temperature,-2.65,-5 to -2 °C,normal
2025-08-31 17:15:15,Z4-Pharma,humidity,56.04,50 to 60%,normal
2025-08-31 17:15:17,Z1-Freezer,temperature,-17.88,-22 to -18 °C,alert
2025-08-31 17:15:17,Z1-Freezer,humidity,49.1,50 to 70%,alert
2025-08-31 17:15:17,Z2-Chiller,temperature,2.92,2 to 4 °C,normal
2025-08-31 17:15:17,Z2-Chiller,humidity,76.32,70 to 80%,normal
2025-08-31 17:15:17,Z3-Produce,temperature,14.95,8 to 12 °C,alert
2025-08-31 17:15:17,Z3-Produce,humidity,81.84,80 to 95%,alert
2025-08-31 17:15:17,Z4-Pharma,temperature,-2.46,-5 to -2 °C,normal
2025-08-31 17:15:17,Z4-Pharma,humidity,50.21,50 to 60%,normal
2025-08-31 17:15:19,Z1-Freezer,temperature,-21.93,-22 to -18 °C,normal
2025-08-31 17:15:19,Z1-Freezer,humidity,55.55,50 to 70%,normal
2025-08-31 17:15:19,Z2-Chiller,temperature,3.62,2 to 4 °C,normal
2025-08-31 17:15:19,Z2-Chiller,humidity,76.94,70 to 80%,normal
2025-08-31 17:15:19,Z3-Produce,temperature,9.77,8 to 12 °C,alert
2025-08-31 17:15:19,Z3-Produce,humidity,96.07,80 to 95%,alert
2025-08-31 17:15:19,Z4-Pharma,temperature,-4.91,-5 to -2 °C,normal
2025-08-31 17:15:19,Z4-Pharma,humidity,50.18,50 to 60%,normal
2025-08-31 17:15:21,Z1-Freezer,temperature,-19.24,-22 to -18 °C,normal
2025-08-31 17:15:21,Z1-Freezer,humidity,68.6,50 to 70%,normal
2025-08-31 17:15:21,Z2-Chiller,temperature,3.31,2 to 4 °C,normal
2025-08-31 17:15:21,Z2-Chiller,humidity,79.32,70 to 80%,normal
2025-08-31 17:15:21,Z3-Produce,temperature,10.35,8 to 12 °C,normal
2025-08-31 17:15:21,Z3-Produce,humidity,90.19,80 to 95%,normal
2025-08-31 17:15:21,Z4-Pharma,temperature,-4.61,-5 to -2 °C,normal
2025-08-31 17:15:21,Z4-Pharma,humidity,54.01,50 to 60%,normal
2025-08-31 17:15:23,Z1-Freezer,temperature,-18.95,-22 to -18 °C,alert
2025-08-31 17:15:23,Z1-Freezer,humidity,49.01,50 to 70%,alert
2025-08-31 17:15:23,Z2-Chiller,temperature,3.83,2 to 4 °C,normal
2025-08-31 17:15:23,Z2-Chiller,humidity,71.05,70 to 80%,normal
2025-08-31 17:15:23,Z3-Produce,temperature,9.59,8 to 12 °C,normal
2025-08-31 17:15:23,Z3-Produce,humidity,91.76,80 to 95%,normal
2025-08-31 17:15:23,Z4-Pharma,temperature,-4.56,-5 to -2 °C,normal
2025-08-31 17:15:23,Z4-Pharma,humidity,51.65,50 to 60%,normal
2025-08-31 17:15:25,Z1-Freezer,temperature,-18.0,-22 to -18 °C,normal
2025-08-31 17:15:25,Z1-Freezer,humidity,65.82,50 to 70%,normal
2025-08-31 17:15:25,Z2-Chiller,temperature,2.68,2 to 4 °C,normal
2025-08-31 17:15:25,Z2-Chiller,humidity,77.81,70 to 80%,normal
2025-08-31 17:15:25,Z3-Produce,temperature,12.48,8 to 12 °C,alert
2025-08-31 17:15:25,Z3-Produce,humidity,92.38,80 to 95%,alert
2025-08-31 17:15:25,Z4-Pharma,temperature,-0.29,-5 to -2 °C,alert
2025-08-31 17:15:25,Z4-Pharma,humidity,53.83,50 to 60%,alert
2025-08-31 17:15:27,Z1-Freezer,temperature,-18.78,-22 to -18 °C,normal
2025-08-31 17:15:27,Z1-Freezer,humidity,51.35,50 to 70%,normal
2025-08-31 17:15:27,Z2-Chiller,temperature,2.62,2 to 4 °C,alert
2025-08-31 17:15:27,Z2-Chiller,humidity,67.53,70 to 80%,alert
2025-08-31 17:15:27,Z3-Produce,temperature,9.15,8 to 12 °C,alert
2025-08-31 17:15:27,Z3-Produce,humidity,95.85,80 to 95%,alert
2025-08-31 17:15:27,Z4-Pharma,temperature,-4.85,-5 to -2 °C,normal
2025-08-31 17:15:27,Z4-Pharma,humidity,53.26,50 to 60%,normal
2025-08-31 17:15:29,Z1-Freezer,temperature,-21.96,-22 to -18 °C,alert
2025-08-31 17:15:29,Z1-Freezer,humidity,71.91,50 to 70%,alert
2025-08-31 17:15:29,Z2-Chiller,temperature,2.83,2 to 4 °C,normal
2025-08-31 17:15:29,Z2-Chiller,humidity,70.79,70 to 80%,normal
2025-08-31 17:15:29,Z3-Produce,temperature,11.14,8 to 12 °C,normal
2025-08-31 17:15:29,Z3-Produce,humidity,93.71,80 to 95%,normal
2025-08-31 17:15:29,Z4-Pharma,temperature,-6.53,-5 to -2 °C,alert
2025-08-31 17:15:29,Z4-Pharma,humidity,53.57,50 to 60%,alert
2025-08-31 17:15:31,Z1-Freezer,temperature,-20.1,-22 to -18 °C,normal
2025-08-31 17:15:31,Z1-Freezer,humidity,54.82,50 to 70%,normal
2025-08-31 17:15:31,Z2-Chiller,temperature,3.99,2 to 4 °C,normal
2025-08-31 17:15:31,Z2-Chiller,humidity,76.43,70 to 80%,normal
2025-08-31 17:15:31,Z3-Produce,temperature,7.83,8 to 12 °C,alert
2025-08-31 17:15:31,Z3-Produce,humidity,80.11,80 to 95%,alert
2025-08-31 17:15:31,Z4-Pharma,temperature,-2.5,-5 to -2 °C,normal
2025-08-31 17:15:31,Z4-Pharma,humidity,51.39,50 to 60%,normal
2025-08-31 17:15:33,Z1-Freezer,temperature,-21.47,-22 to -18 °C,normal
2025-08-31 17:15:33,Z1-Freezer,humidity,69.57,50 to 70%,normal
